"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"LQDA","Liquidia Technologies, Inc.","4.05","75505940.1","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/lqda",
"LQDT","Liquidity Services, Inc.","8.1","272573796.6","n/a","2006","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","183.1","4501987912.1","n/a","n/a","Consumer Durables","Electrical Products","https://old.nasdaq.com/symbol/lfus",
"LIVN","LivaNova PLC","85.19","4122486367.3","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/livn",
"LOB","Live Oak Bancshares, Inc.","19.41","780939901.95","n/a","2015","Finance","Major Banks","https://old.nasdaq.com/symbol/lob",
"LIVE","Live Ventures Incorporated","7.81","14468626.37","n/a","n/a","Finance","Finance/Investors Services","https://old.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","36.58","2397006485.04","n/a","2000","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/lpsn",
"LIVX","LiveXLive Media, Inc.","2.34","134783085.06","n/a","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/livx",
"LVGO","Livongo Health, Inc.","24.64","2327124800","n/a","2019","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/lvgo",
"LKQ","LKQ Corporation","32.74","10090632682.2","n/a","n/a","Consumer Services","Motor Vehicles","https://old.nasdaq.com/symbol/lkq",
"LMFA","LM Funding America, Inc.","0.9031","2799610","n/a","2015","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/lmfa",
"LMFAW","LM Funding America, Inc.","0.0042","0","n/a","2015","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/lmfaw",
"LOGC","LogicBio Therapeutics, Inc.","11.69","264989808.44","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/logc",
"LOGI","Logitech International S.A.","41.94","6981526498.32","n/a","1997","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","68.84","3400696000","n/a","2009","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/logm",
"CNCR","Loncar Cancer Immunotherapy ETF","19.9938","34989150","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cncr",
"CHNA","Loncar China BioPharma ETF","22.91","6873000","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chna",
"LONE","Lonestar Resources US Inc.","3","75089442","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/lone",
"LOAC","Longevity Acquisition Corporation","10.31","54333700","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/loac",
"LOACR","Longevity Acquisition Corporation","0.22","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/loacr",
"LOACU","Longevity Acquisition Corporation","10.57","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/loacu",
"LOACW","Longevity Acquisition Corporation","0.09","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/loacw",
"LOOP","Loop Industries, Inc.","15.45","602743603.95","n/a","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/loop",
"LORL","Loral Space and Communications, Inc.","40.65","1257416328.15","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/lorl",
"LPLA","LPL Financial Holdings Inc.","83.08","6838258637.92","n/a","2010","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","3.19","103974442.11","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/lrad",
"LYTS","LSI Industries Inc.","4.73","123206335.23","n/a","1985","Consumer Durables","Building Products","https://old.nasdaq.com/symbol/lyts",
"LK","Luckin Coffee Inc.","22","834900000","37950000","2019","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/lk",
"LULU","lululemon athletica inc.","195.18","25427197853.76","n/a","2007","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/lulu",
"LITE","Lumentum Holdings Inc.","59","4537100000","n/a","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/lite",
"LMNX","Luminex Corporation","22.59","1017612611.01","n/a","2000","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/lmnx",
"LUNA","Luna Innovations Incorporated","6","169804596","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/luna",
"LKCO","Luokung Technology Corp","7.02","1406229257.16","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/lkco",
"LBC","Luther Burbank Corporation","11.55","648497260.95","n/a","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/lbc",
"LYFT","Lyft, Inc.","46.1","13499050174.5","n/a","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/lyft",
"MCBC","Macatawa Bank Corporation","10.79","367559526.49","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","15.48","166266221.76","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mfnc",
"MTSI","MACOM Technology Solutions Holdings, Inc.","22.76","1503336532.68","n/a","2012","Technology","Semiconductors","https://old.nasdaq.com/symbol/mtsi",
"MGNX","MacroGenics, Inc.","13.08","639526339.08","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mgnx",
"MDGL","Madrigal Pharmaceuticals, Inc.","94.71","1460273254.44","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mdgl",
"MAGS","Magal Security Systems Ltd.","4.06","94005179.1","n/a","1993","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/mags",
"MGLN","Magellan Health, Inc.","63.45","1548215087.85","n/a","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/mgln",
"MGTA","Magenta Therapeutics, Inc.","11.42","442722474.64","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mgta",
"MGIC","Magic Software Enterprises Ltd.","9.28","453708832.64","n/a","1991","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mgic",
"MGYR","Magyar Bancorp, Inc.","12","69848952","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","0.58","48178358.3","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mhld",
"MNSB","MainStreet Bancshares, Inc.","20.95","172842926.05","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mnsb",
"MJCO","Majesco","8.61","369902880.27","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mjco",
"MMYT","MakeMyTrip Limited","23.67","2436638323.5","n/a","2010","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/mmyt",
"MBUU","Malibu Boats, Inc.","31.05","647494996.05","n/a","2014","Capital Goods","Marine Transportation","https://old.nasdaq.com/symbol/mbuu",
"MLVF","Malvern Bancorp, Inc.","22.08","171459921.6","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/mlvf",
"MAMS","MAM Software Group, Inc.","11.99","151246356.25","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mams",
"TUSK","Mammoth Energy Services, Inc.","3.19","143565296.05","n/a","2016","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/tusk",
"MANH","Manhattan Associates, Inc.","80.98","5209052266.6","n/a","1998","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","6.28","60652095.56","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","5.98","117702623.74","n/a","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","16.2752","38944063.4944","n/a","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","1.37","259774092.62","n/a","2004","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","69.67","3734882318.62","n/a","2002","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/mant",
"MARA","Marathon Patent Group, Inc.","1.89","12068415.45","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","3.43","147535121.65","n/a","2004","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mchx",
"MRIN","Marin Software Incorporated","2.75","18224250","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/mrin",
"MARPS","Marine Petroleum Trust","2.14","4280000","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/marps",
"MRNS","Marinus Pharmaceuticals, Inc.","1.69","88858227.77","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrns",
"MRKR","Marker Therapeutics, Inc.","5.9","269456522.3","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrkr",
"MKTX","MarketAxess Holdings, Inc.","330.29","12470649873.72","n/a","2004","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/mktx",
"MRLN","Marlin Business Services Corp.","24.34","297937055.9","n/a","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/mrln",
"MAR","Marriott International","133.99","44130788425.79","n/a","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/mar",
"MBII","Marrone Bio Innovations, Inc.","1.59","176054891.73","n/a","2013","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/mbii",
"MRTN","Marten Transport, Ltd.","22.06","1205244923.36","n/a","1986","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/mrtn",
"MMLP","Martin Midstream Partners L.P.","4.27","165946671.03","n/a","2002","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/mmlp",
"MRVL","Marvell Technology Group Ltd.","25.86","17248620000","n/a","2000","Technology","Semiconductors","https://old.nasdaq.com/symbol/mrvl",
"MASI","Masimo Corporation","151.01","8052735400.42","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/masi",
"MCFT","MasterCraft Boat Holdings, Inc.","14.51","271689955.75","n/a","2015","Capital Goods","Marine Transportation","https://old.nasdaq.com/symbol/mcft",
"MTCH","Match Group, Inc.","74.93","21053693004.29","n/a","2015","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/mtch",
"MTLS","Materialise NV","17.89","307880370.15","17209635","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mtls",
"MTRX","Matrix Service Company","19.09","517939304.14","n/a","1990","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/mtrx",
"MAT","Mattel, Inc.","11.32","3911456766","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/mat",
"MATW","Matthews International Corporation","37.26","1173259982.34","n/a","1994","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/matw",
"MXIM","Maxim Integrated Products, Inc.","59.59","16165148595.19","n/a","1988","Technology","Semiconductors","https://old.nasdaq.com/symbol/mxim",
"MGRC","McGrath RentCorp","69.32","1681224268.12","n/a","1984","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","2.62","188503086.66","n/a","n/a","Technology","Advertising","https://old.nasdaq.com/symbol/mdca",
"MDJH","MDJM LTD","2.81","32656299.79","n/a","2019","Finance","Real Estate","https://old.nasdaq.com/symbol/mdjh",
"MDRR","Medalist Diversified REIT, Inc.","4.25","19066112","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mdrr",
"MFIN","Medallion Financial Corp.","6.11","150365969.65","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/mfin",
"MFINL","Medallion Financial Corp.","25.75","0","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/mfinl",
"MNOV","MediciNova, Inc.","8.82","382410874.44","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mnov",
"MDSO","Medidata Solutions, Inc.","91.72","5728501925.2","n/a","2009","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mdso",
"MDGS","Medigus Ltd.","1.97","3023502.81","1534773","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/mdgs",
"MDGSW","Medigus Ltd.","0.4999","0","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/mdgsw",
"MDWD","MediWound Ltd.","3.21","87244073.19","n/a","2014","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/mdwd",
"MEDP","Medpace Holdings, Inc.","85.65","3074536081.5","n/a","2016","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/medp",
"MEIP","MEI Pharma, Inc.","2.01","148006203.27","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/meip",
"MGTX","MeiraGTx Holdings plc","19.58","716027168.12","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/mgtx",
"MLCO","Melco Resorts & Entertainment Limited","21.69","5243265856.26","241736554","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/mlco",
"MLNT","Melinta Therapeutics, Inc.","2.94","40427031.54","n/a","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mlnt",
"MLNX","Mellanox Technologies, Ltd.","111.44","6106831094.56","n/a","2007","Technology","Semiconductors","https://old.nasdaq.com/symbol/mlnx",
"MNLO","Menlo Therapeutics Inc.","5.32","127430343.04","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mnlo",
"MTSL","MER Telemanagement Solutions Ltd.","1.51","4974427.73","n/a","1997","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/mtsl",
"MELI","MercadoLibre, Inc.","566.83","28177094359.48","n/a","2007","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/meli",
"MBWM","Mercantile Bank Corporation","33.52","550546994.16","n/a","1998","Finance","Major Banks","https://old.nasdaq.com/symbol/mbwm",
"MERC","Mercer International Inc.","13.23","862206125.13","n/a","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/merc",
"MBIN","Merchants Bancorp","16.84","483416415.92","n/a","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/mbin",
"MBINO","Merchants Bancorp","25.57","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mbino",
"MBINP","Merchants Bancorp","26.82","53640000","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mbinp",
"MRCY","Mercury Systems Inc","81.23","4505543795","n/a","1998","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/mrcy",
"MREO","Mereo BioPharma Group plc","3.38","16154493.68","4779436","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mreo",
"EBSB","Meridian Bancorp, Inc.","18.73","998729994.21","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ebsb",
"VIVO","Meridian Bioscience Inc.","9.87","421562465.52","n/a","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/vivo",
"MRBK","Meridian Corporation","18","115325928","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/mrbk",
"MMSI","Merit Medical Systems, Inc.","27.66","1526138342.52","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/mmsi",
"MACK","Merrimack Pharmaceuticals, Inc.","5.47","73023520.87","n/a","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mack",
"MRSN","Mersana Therapeutics, Inc.","1.86","88926555.36","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrsn",
"MRUS","Merus N.V.","16.75","391837557.25","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrus",
"MESA","Mesa Air Group, Inc.","7.79","244709505.73","n/a","2018","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/mesa",
"MLAB","Mesa Laboratories, Inc.","236.79","1031275385.28","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mlab",
"MESO","Mesoblast Limited","7.23","59165287.92","8183304","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/meso",
"CASH","Meta Financial Group, Inc.","33.97","1286777927.01","n/a","1993","Finance","Savings Institutions","https://old.nasdaq.com/symbol/cash",
"MEOH","Methanex Corporation","36.24","2761345939.2","n/a","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/meoh",
"MGEE","MGE Energy Inc.","74.51","2583140248.7","n/a","n/a","Energy","Electric Utilities: Central","https://old.nasdaq.com/symbol/mgee",
"MGPI","MGP Ingredients, Inc.","52.98","901981215.24","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/mgpi",
"MBOT","Microbot Medical Inc. ","6.27","27009065.82","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/mbot",
"MCHP","Microchip Technology Incorporated","95","22614142950","n/a","1993","Technology","Semiconductors","https://old.nasdaq.com/symbol/mchp",
"MU","Micron Technology, Inc.","50.5","55742070639.5","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/mu",
"MSFT","Microsoft Corporation","137.32","1048494418808","n/a","1986","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","145.78","1492725826.62","n/a","1998","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mstr",
"MVIS","Microvision, Inc.","0.65","73623600.7","n/a","1996","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mvis",
"MICT","MICT, Inc.","0.605","6660766.86","n/a","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/mict",
"MPB","Mid Penn Bancorp","25.81","218760785.15","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mpb",
"MTP","Midatech Pharma PLC","1.25","3117940","2494352","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mtp",
"MCEP","Mid-Con Energy Partners, LP","0.4187","12890080.6146","n/a","2011","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mcep",
"MBCN","Middlefield Banc Corp.","49.01","158931686.42","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mbcn",
"MSEX","Middlesex Water Company","61.89","1025399090.1","n/a","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/msex",
"MSBI","Midland States Bancorp, Inc.","27.49","669749866","n/a","2016","Finance","Major Banks","https://old.nasdaq.com/symbol/msbi",
"MSVB","Mid-Southern Bancorp, Inc.","12.95","46169288.2","n/a","2018","Finance","Savings Institutions","https://old.nasdaq.com/symbol/msvb",
"MOFG","MidWestOne Financial Group, Inc.","31.42","509548477.18","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mofg",
"MIST","Milestone Pharmaceuticals Inc.","22.26","545163916.92","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mist",
"MLND","Millendo Therapeutics, Inc. ","6.28","84227724.24","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mlnd",
"TIGO","Millicom International Cellular S.A.","52.09","5267475140.11","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tigo",
"MIME","Mimecast Limited","38.77","2394411123.83","n/a","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mime",
"MNDO","MIND C.T.I. Ltd.","2.3801","47159601.2926","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/mndo",
"NERV","Minerva Neurosciences, Inc","8","312203768","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nerv",
"MGEN","Miragen Therapeutics, Inc.","0.9801","30427374.0573","n/a","2014","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/mgen",
"MRTX","Mirati Therapeutics, Inc.","85.55","3361782809.35","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrtx",
"MIRM","Mirum Pharmaceuticals, Inc.","10.02","230359669.74","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mirm",
"MSON","MISONIX, Inc.","19.21","185359268.63","n/a","1992","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/mson",
"MIND","Mitcham Industries, Inc.","3.45","41842976.55","n/a","1994","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/mind",
"MINDP","Mitcham Industries, Inc.","24.1","19231800","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/mindp",
"MITK","Mitek Systems, Inc.","9.975","400766013.9","n/a","n/a","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/mitk",
"MKSI","MKS Instruments, Inc.","93.49","5093792927.04","n/a","1999","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mksi",
"MMAC","MMA Capital Holdings, Inc.","29.52","173776092.48","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/mmac",
"MTC","MMTec, Inc.","3.66","73456200","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/mtc",
"MINI","Mobile Mini, Inc.","35.2","1573222675.2","n/a","1994","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/mini",
"MOBL","MobileIron, Inc.","7.52","825680035.04","n/a","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mobl",
"MRNA","Moderna, Inc.","16.71","5517344595.42","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/mrna",
"MOGO","Mogo Inc.","3.05","83198092.15","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/mogo",
"MWK","Mohawk Group Holdings, Inc.","7.96","140296918.36","n/a","2019","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/mwk",
"MTEM","Molecular Templates, Inc.","6.27","231592362.87","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mtem",
"MBRX","Moleculin Biotech, Inc.","1.22","55140398.56","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mbrx",
"MNTA","Momenta Pharmaceuticals, Inc.","13.76","1358212475.52","n/a","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/mnta",
"MOMO","Momo Inc.","35.51","5660004842.07","159391857","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/momo",
"MKGI","Monaker Group, Inc.","2.42","26213120.56","n/a","n/a","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/mkgi",
"MCRI","Monarch Casino & Resort, Inc.","46.15","833029698.15","n/a","1993","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/mcri",
"MDLZ","Mondelez International, Inc.","54.08","77991499094.08","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/mdlz",
"MGI","Moneygram International, Inc.","5.43","336931049.31","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mgi",
"MDB","MongoDB, Inc.","123.29","6943251175.22","n/a","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mdb",
"MNCL","Monocle Acquisition Corporation","9.96","221908800","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/mncl",
"MNCLU","Monocle Acquisition Corporation","10.34","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/mnclu",
"MNCLW","Monocle Acquisition Corporation","0.52","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/mnclw",
"MPWR","Monolithic Power Systems, Inc.","161.55","6986068200","n/a","2004","Technology","Semiconductors","https://old.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","19.78","817224170.18","n/a","2007","Technology","EDP Services","https://old.nasdaq.com/symbol/type",
"MNRO","Monro, Inc. ","76.12","2529024505.48","n/a","1991","Consumer Services","Automotive Aftermarket","https://old.nasdaq.com/symbol/mnro",
"MRCC","Monroe Capital Corporation","10.23","209147889.72","n/a","2012","n/a","n/a","https://old.nasdaq.com/symbol/mrcc",
"MRCCL","Monroe Capital Corporation","25.35","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mrccl",
"MNST","Monster Beverage Corporation","58.86","32071598070.12","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/mnst",
"MORN","Morningstar, Inc.","155.1","6632544712.2","n/a","2005","Finance","Investment Managers","https://old.nasdaq.com/symbol/morn",
"MORF","Morphic Holding, Inc.","21.48","655208907.84","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/morf",
"MOR","MorphoSys AG","29.51","256089786.68","8678068","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mor",
"MOSY","MoSys, Inc.","2.5","5437500","n/a","2001","Technology","Semiconductors","https://old.nasdaq.com/symbol/mosy",
"MOTA","Mota Group, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mota",
"MTFB","Motif Bio plc","0.755","3353163.38","4441276","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mtfb",
"MTFBW","Motif Bio plc","0.0208","0","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mtfbw",
"MPAA","Motorcar Parts of America, Inc.","17.33","327370961.27","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mpaa",
"MOTS","Motus GI Holdings, Inc.","2.73","78530844.21","n/a","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/mots",
"MPVD","Mountain Province Diamonds Inc.","0.85","178616853.75","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/mpvd",
"MOXC","Moxian, Inc.","1.9799","26672280.2671","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/moxc",
"COOP","Mr. Cooper Group Inc.","10.55","960847316.25","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/coop",
"MSBF","MSB Financial Corp.","16.02","83783254.32","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/msbf",
"MTBC","MTBC, Inc.","4.3","51742940.6","n/a","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mtbc",
"MTBCP","MTBC, Inc.","27.0022","25093117.4578","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mtbcp",
"MTSC","MTS Systems Corporation","56.88","1099743629.76","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mtsc",
